Algorithm Num,runtime(ms) for 4096 elems, fibtime(ms)
X-data,4096,2.16426e-05
0,9.305835
1,2.89404
2,23.374561
3,23.880067
4,14.39072
5,9.457655
6,4.095303
7,6.365759
