Algorithm Num,runtime(ms) for 4096 elems, fibtime(ms)
X-data,4096,1.42811e-05
0,6.942354
1,2.16238
2,22.172849
3,22.051413
4,12.517899
5,7.609319
6,2.861968
7,5.313408
