Algorithm Num,runtime(ms) for 4096 elems, fibtime(ms)
X-data,4096,0.00811952
0,1660.859042
1,377.992047
2,755.854628
3,1088.12523
4,1078.299428
5,1073.093325
6,701.317683
7,623.216541
