Algorithm Num,runtime(ms) for 4096 elems, fibtime(ms)
X-data,4096,0.00118281
0,243.998959
1,56.378812
2,127.90343
3,176.233926
4,166.690464
5,161.782126
6,104.38617
7,94.443784
