Algorithm Num,runtime(ms) for N = 134217728
X-data,134217728
2,134235396,37853.18197,47052.52835,91907.16337
3,134217728,67541.20603,88978.44182,171945.8394
4,136048896,98484.47005,79205.45325,232670.2271
5,130691232,183829.4722,91654.60377,294288.5333
6,113379904,284635.1226,99796.34289,333198.7166
7,105413504,499404.3117,102433.7636,371526.2374
8,100000000,916294.5629,105472.0765,412473.63
9,134217728,2851665.163,171034.0909,678764.2353
10,60466176,2198321.31,86658.2399,387188.2992
