Algorithm Num,runtime(ms) for 4096 elems, fibtime(ms)
X-data,4096,0.0212595
0,4338.611129
1,985.474061
2,1941.145475
3,2811.778556
4,2801.212391
5,2795.677498
6,1830.936103
7,1622.601256
