Algorithm Num,runtime(ms) for 4096 elems
X-data,4096
0,0,0,0,0,0,11327.85466
1,0,0,0,0,0,2573.557155
2,0,0,0,0,0,5040.517141
3,0,0,0,0,0,7318.164445
4,0,0,0,0,0,7308.298112
5,0,0,0,0,0,7303.330843
6,0,0,0,0,0,4788.889969
7,0,0,0,0,0,4234.197883
